filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,svg_fill_r,diff_fill_r,svg_fill_g,diff_fill_g,svg_fill_b,diff_fill_b,svg_stroke_r,diff_stroke_r,svg_stroke_g,diff_stroke_g,svg_stroke_b,diff_stroke_b,rel_width,rel_height,rel_x_position,rel_y_position,nr_paths_svg,animated,animated_animation_ids,rel_position_to_animations,rel_x_position_to_animations,rel_y_position_to_animations
logo_170,24,1.0848839976135267,1.5308659167011744,-1.628484719597486,-0.7909483287608281,0.6018358343399701,-0.2260296398608646,-0.9884944135350072,-0.47201936359925,0.6441442053117592,-0.5532671294861211,0,1.0,1.0,-1.512030101174106,0.21094273449348822,-0.7157054765074576,0,0,0,-1.1673174140963698,-0.7015539403898404,0.2825182712292465,-0.0016356110337269907,-1.0340868329424415,0.03734561795225145,0.0,0.0,0.0,0.0,0.0,0.0,-0.8586963108629292,-0.7065170801007006,1.790545080051761,-1.3995461199798185,0.5229683982875305,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8276011152678748, 0.1837913108057928)",1.2908430172526728,-1.3979503868969332
logo_170,26,1.975984585319569,1.7675626934877808,-1.4523391688882137,-0.2766791169523897,0.7801793346559964,-0.9952289457520882,-0.5328901551510591,0.48506416576131567,0.23396534446808562,-0.42594643106913604,0,1.0,1.0,-0.48096590357359037,0.5305161974058074,-0.8577531868601569,0,0,0,-1.1673174140963698,0.4115427863521499,0.2825182712292465,0.34588159327664675,-1.0340868329424415,-0.1273954374741548,0.0,0.0,0.0,0.0,0.0,0.0,-0.8398641313837263,-1.0274650598160397,2.3921130547727762,-0.2778073887852035,0.5229683982875305,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.9679360485635627, 0.4625881916078724)",1.8568778860017938,-0.15527539806416732
logo_170,29,0.2202520260991989,0.09967954441332778,-1.372545828575979,-0.7139217945512043,-0.9802632911507948,-1.219784607121203,-0.6660796359992933,0.08179863697575475,-0.30230826961016005,-0.22020627867197584,0,1.0,1.0,-0.48096590357359037,0.5305161974058074,-0.8577531868601569,0,0,0,-1.1673174140963698,0.4115427863521499,0.2825182712292465,0.34588159327664675,-1.0340868329424415,-0.1273954374741548,0.0,0.0,0.0,0.0,0.0,0.0,-0.9111057606733785,-0.9470903759349121,0.4876584028103473,-1.285624199024052,0.5229683982875305,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.5236612071846548, 0.21210545859636096)",0.06491457634898765,-1.271746380638944
logo_170,28,1.3206928173510573,1.7459676193487708,-1.6590150997662032,-0.7413756805343378,0.9285691996084953,-0.5167373526162256,-0.9806590158433214,-0.05764209631363235,0.526356455045554,-0.6250387683729443,0,1.0,1.0,-0.48096590357359037,0.5305161974058074,-0.8577531868601569,0,0,0,-1.1673174140963698,0.4115427863521499,0.2825182712292465,0.34588159327664675,-1.0340868329424415,-0.1273954374741548,0.0,0.0,0.0,0.0,0.0,0.0,-0.9111057606733755,-0.9470535860139574,2.0974626241291574,-1.285649106652876,0.5229683982875305,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8991994298147099, 0.21209926805570192)",1.5796317145885297,-1.2717739735948699
logo_170,31,0.8356637776045293,1.518263049640415,-1.9048708307330104,-0.7771678670069362,0.15271188684200426,-0.7012282793936617,-1.0027192478744575,-0.25842503607445816,0.1929853490667805,-0.47184370650917196,0,1.0,1.0,-0.48096590357359037,0.5305161974058074,-0.8577531868601569,0,0,0,-1.1673174140963698,0.4115427863521499,0.2825182712292465,0.34588159327664675,-1.0340868329424415,-0.1273954374741548,0.0,0.0,0.0,0.0,0.0,0.0,-0.9671150885305979,-0.8448837413920538,1.5872109441133684,-1.867485079236815,0.5229683982875305,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.7801669372485345, 0.06748978834014109)",1.0995193168820199,-1.9163385148969627
logo_170,9,-0.8010112004228592,-1.7577589985214452,1.2244078529019184,0.14025057834291954,-0.2864704222527515,-0.7642527748663823,2.0682917422076477,-0.7988484420475358,-0.532300726078908,-0.5370554795552712,0,1.0,1.0,-0.8797737535888841,0.4163828177942648,-0.7812659582087035,0,0,0,-1.1673174140963698,-0.018994626821638782,0.2825182712292465,0.22176830602294184,-1.0340868329424415,-0.03868871532147451,0.0,0.0,0.0,0.0,0.0,0.0,-0.3330774335469034,0.3131370801811125,-1.3702492663462391,0.8290654655109202,0.5229683982875305,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.09024493541328432, 0.7376903082064613)",-1.6832511636020877,1.070931002410998
logo_171,10,0.6347557040140951,-1.6940091551768717,1.0969416297103314,0.15921273479356682,-0.45474343528436517,-0.08035992616584804,0.9725532979647893,1.3783161378285111,1.2264684682530147,1.9762733224706979,0,1.0,1.0,-0.8797737535888841,0.4163828177942648,-0.7812659582087035,0,0,0,-0.9394440628241595,-0.20069223430296426,0.5218676541618307,0.02604541303255408,-1.0215428023035633,-0.04921063820884877,0.0,0.0,0.0,0.0,0.0,0.0,0.3221862727148618,0.0034016965308263083,-0.3204019907079143,2.0585558572769473,-0.4805084707197303,1,"[10, 13, 9]","(0.4019634838600354, 0.8323109632091394)",-0.4259479140615482,1.49268149352311
logo_171,13,1.4680233897583492,1.0211635530898855,-1.0598234987030264,0.28585035874853587,-0.3787416899250799,-0.5813105500108993,-1.0759499748637935,-0.277776698905776,0.03331342994900562,-0.8900038316706378,0,1.0,1.0,-1.512030101174106,-0.34831082560307014,-0.8031194521091187,0,0,0,-0.9394440628241595,-0.8832515478711658,0.5218676541618307,-0.8055136115672688,-1.0215428023035633,-0.07455541596675742,0.0,0.0,0.0,0.0,0.0,0.0,-0.5755098368272212,-0.14251764675508005,1.5495557178314863,-0.10001699482087234,-0.4805084707197303,1,"[10, 13, 9]","(0.92514614928408, 0.4043021360707857)",1.6842866825598328,-0.4150725062860285
logo_171,9,-0.7633223858868654,-1.00667998657068,1.144480729332801,-0.487696945367188,-0.6060937779582977,0.6587879694613499,1.0130359420105572,-1.8342043658666771,1.7029067499680937,0.9876359612718594,0,1.0,1.0,-0.8797737535888841,0.4163828177942648,-0.7812659582087035,0,0,0,-0.9394440628241595,-0.20069223430296426,0.5218676541618307,0.02604541303255408,-1.0215428023035633,-0.04921063820884877,0.0,0.0,0.0,0.0,0.0,0.0,0.03497889776583056,1.977418713571601,-1.1891198185045018,0.043129663204437056,-0.4805084707197303,1,"[10, 13, 9]","(0.15891087011776664, 0.43268571976620934)",-1.4062900932170446,-0.28855900495032283
logo_172,10,0.6026885623908514,0.6168195118241735,0.9325101745024136,-0.2768882277127162,0.12789437084326766,-0.4378057709224647,0.26807098097554855,3.3608461087434103,0.8408589094668957,-1.7247997370318533,0,1.0,1.0,-0.8797737535888841,0.4163828177942648,-0.7812659582087035,0,0,0,-0.9194153521114202,-0.21666237208837413,0.4942314011891912,0.04864437408666609,-1.0408681633744992,-0.033000540767853005,0.0,0.0,0.0,0.0,0.0,0.0,2.071790946116323,-0.566630211987336,0.8783123616905502,0.7740818237076343,-0.4247597557748825,1,"[10, 11, 15, 13, 14, 9]","(0.6147937135096038, 0.7648037305713274)",0.43249358925044573,1.1917830425684959
logo_172,11,1.0397050952908053,0.8945341986896059,-0.06150683163471338,-0.5699207768910705,1.7724914684462019,0.5964650403462078,-1.2054936082372316,0.952213851529859,1.7566300946994942,-2.0336134364641594,0,1.0,1.0,-0.17942826087909997,0.6446495770173498,-0.9888741502626486,0,0,0,-0.9194153521114202,0.5394033290948645,0.4942314011891912,0.29687094859407587,-1.0408681633744992,-0.27377592946798524,0.0,0.0,0.0,0.0,0.0,0.0,0.5920486454522759,-0.8092077629501763,1.5269858437886998,0.5579560553036644,-0.4247597557748825,1,"[10, 11, 15, 13, 14, 9]","(0.7661175100982477, 0.7080624184250378)",1.0428515616321068,0.9388712838899497
logo_172,15,1.2965074936121292,1.3152685853987147,-1.8974861431029557,0.9942543755615291,-0.19699089225900993,-0.28282495634456867,-1.3128708892546146,-0.5747398218972086,-0.6882742238918719,-0.5574143082664549,0,1.0,1.0,-1.512030101174106,-0.34831082560307014,-0.8031194521091187,0,0,0,-0.9194153521114202,-0.8992216856565757,0.4942314011891912,-0.7829146505131568,-1.0408681633744992,-0.05834531852576166,0.0,0.0,0.0,0.0,0.0,0.0,-0.6039905965287511,-0.05837604658455163,1.6360558400501037,-1.3351505540835242,-0.4247597557748825,1,"[10, 11, 15, 13, 14, 9]","(0.7915615684476031, 0.21104924946008652)",1.1454790677704154,-1.2764541975730819
logo_172,13,-0.14428807627035312,-0.2554563494110904,-1.0454372858642047,0.8145164050912667,-0.603354389383913,-0.8638875976859122,-1.855711109283581,-0.5635404179834379,-0.963782037051339,-0.8168893986348826,0,1.0,1.0,-1.512030101174106,-0.34831082560307014,-0.8031194521091187,0,0,0,-0.9194153521114202,-0.8992216856565757,0.4942314011891912,-0.7829146505131568,-1.0408681633744992,-0.05834531852576166,0.0,0.0,0.0,0.0,0.0,0.0,-0.651543316085965,-0.05837604658455163,-0.03636337125516824,-1.3351505540835242,-0.4247597557748825,1,"[10, 11, 15, 13, 14, 9]","(0.401416400613832, 0.21104924946008652)",-0.428154550614452,-1.2764541975730819
logo_172,14,0.5681597065696825,0.3662947478851767,-1.807118213928499,1.1794576832299681,-0.40460622376543715,-1.0393108256002865,-1.4964876344638889,-0.0206467201344508,-0.9620651182052715,-0.5840909975995243,0,1.0,1.0,-1.512030101174106,-0.34831082560307014,-0.8031194521091187,0,0,0,-0.9194153521114202,-0.8992216856565757,0.4942314011891912,-0.7829146505131568,-1.0408681633744992,-0.05834531852576166,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899321996321927,-0.05837604658455184,0.7839488571260919,-1.3351505540835242,-0.4247597557748825,1,"[10, 11, 15, 13, 14, 9]","(0.5927804138077006, 0.21104924946008646)",0.3437038993644088,-1.276454197573082
logo_172,9,0.33394334792887814,0.40303160877946687,1.2223579846308903,0.2072572583001962,-0.12142249307036776,0.4428613417944002,1.070032551027913,4.188149581322612,0.7685360765223651,-1.6216104604274277,0,1.0,1.0,-1.512030101174106,-0.34831082560307014,-0.8031194521091187,0,0,0,-0.9194153521114202,-0.8992216856565757,0.4942314011891912,-0.7829146505131568,-1.0408681633744992,-0.05834531852576166,0.0,0.0,0.0,0.0,0.0,0.0,3.2361027677788905,-0.21951064764762088,0.386230881157301,0.9751488766762716,-0.4247597557748825,1,"[10, 11, 15, 13, 14, 9]","(0.4999999999999999, 0.8175915517509994)",-0.030521876918086645,1.4270729959791424
logo_173,10,0.09702896194198843,1.237537636689587,1.9249508267343798,-0.0073943245690130275,-0.33344984569711367,0.16444034776145866,0.3993480869918674,2.395432809202637,-0.7638545897131819,-0.8612834212737601,0,1.0,1.0,-0.004341887701653917,-0.9075643856996285,-0.6938519826070424,0,0,0,1.6713220738182233,-1.337336461839382,1.8610099741974058,-2.5087240135585662,1.9229165939376143,-2.417641718506992,0.0,0.0,0.0,0.0,0.0,0.0,3.2361027677788905,2.4788571964212722,0.3862308811573014,0.382615133265073,-0.7035033304991216,1,"[10, 0, 3]","(0.5, 0.5)",-0.030521876918086194,0.011479403647208066
logo_173,0,-0.14113136689374384,-0.27249463950764674,0.15565860133033202,1.210801537679333,0.7751519076218354,-0.7745608146165193,3.321137858052769,0.1005930838453622,0.2090637017179583,1.7074846484906965,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.6713220738182233,-0.2872452101959949,1.8610099741974058,0.03559837514238444,1.9229165939376143,0.18019800167864544,0.0,0.0,0.0,0.0,0.0,0.0,2.324408472190271,0.9334698524270257,0.3883761243665439,0.46164741080045824,-0.7035033304991216,1,"[10, 0, 3]","(0.5005004464587924, 0.5156707763562942)",-0.028503347825107724,0.08132839828995382
logo_173,3,0.550981279107682,-0.93194818416416,0.2793715618585622,-1.041725373581083,0.8213086384330535,-0.9986376046349756,-0.9345227112238241,-0.17191646242489464,-0.5425652891140634,-0.08632440125191196,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.6713220738182233,-0.2872452101959949,1.8610099741974058,0.03559837514238444,1.9229165939376143,0.18019800167864544,0.0,0.0,0.0,0.0,0.0,0.0,-1.1013351949348904,-0.8979446539831736,0.010100069093279103,1.436483889053946,-0.7035033304991216,1,"[10, 0, 3]","(0.4122554812763481, 0.7089645154596389)",-0.3844355887274551,0.9428921804622998
logo_174,10,0.09702896194198843,1.237537636689587,1.9249508267343798,-0.0073943245690130275,-0.33344984569711367,0.16444034776145866,0.3993480869918674,2.395432809202637,-0.7638545897131819,-0.8612834212737601,0,1.0,1.0,0.2777417135286758,-0.5994042607484638,-0.9014601746609875,0,0,0,1.7060418313675794,-1.0604942227697616,1.898264586068157,-2.20408230848129,1.8968213477180496,-2.636528435507111,0.0,0.0,0.0,0.0,0.0,0.0,3.2361027677788905,2.4788571964212722,0.3862308811573014,0.382615133265073,-0.7035033304991216,1,"[10, 0, 3]","(0.5, 0.5)",-0.030521876918086194,0.011479403647208066
logo_174,0,-0.14113136689374384,-0.27249463950764674,0.15565860133033202,1.210801537679333,0.7751519076218354,-0.7745608146165193,3.321137858052769,0.1005930838453622,0.2090637017179583,1.7074846484906965,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.7060418313675794,-0.3149294341029569,1.898264586068157,0.005134204634657105,1.8968213477180496,0.2020866733786577,0.0,0.0,0.0,0.0,0.0,0.0,2.324408472190271,0.9334698524270257,0.3883761243665439,0.46164741080045824,-0.7035033304991216,1,"[10, 0, 3]","(0.5005004464587924, 0.5156707763562942)",-0.028503347825107724,0.08132839828995382
logo_174,3,0.550981279107682,-0.93194818416416,0.2793715618585622,-1.041725373581083,0.8213086384330535,-0.9986376046349756,-0.9345227112238241,-0.17191646242489464,-0.5425652891140634,-0.08632440125191196,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.7060418313675794,-0.3149294341029569,1.898264586068157,0.005134204634657105,1.8968213477180496,0.2020866733786577,0.0,0.0,0.0,0.0,0.0,0.0,-1.1013351949348904,-0.8979446539831736,0.010100069093279103,1.436483889053946,-0.7035033304991216,1,"[10, 0, 3]","(0.4122554812763481, 0.7089645154596389)",-0.3844355887274551,0.9428921804622998
logo_175,1,-0.4706325257136034,-2.1395913491069924,0.04735913283338102,1.17317371416147,0.48669157816872843,-1.2584530070297528,1.9727162890467653,-0.05981913156809884,-0.6839393503577985,-0.8288303101797171,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.8725597525417046,-0.8741212988130354,-0.8819677408838722,0.5022628118286362,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.20415218810082378, 0.5237241298212606)",-1.2238111987238236,0.11722442732138325
logo_175,0,-0.6429265482111897,-1.758800830183709,-0.28183185163364893,2.437730375268409,1.8212716796205546,1.0491080543029727,0.44127306349216244,0.2356298345212512,-1.113036673091937,1.2285977461964852,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.7086219439228139,0.15776653800651055,-1.221615867889921,-0.12221800862951583,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.1249184202635246, 0.3999000470366884)",-1.5433971658456824,-0.4346938375059109
logo_175,14,-0.33204363299095513,-1.6673198485828258,1.0048488068642198,-0.773613305253436,0.8708374704035599,-1.1542089439326944,0.35582360282275305,-0.31927969899339415,-0.6664780096163765,0.02952761511564482,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.309497434049747,0.0012600977159884523,1.5281781116226358,0.30776458766552867,1.600159601221955,0.45092630954721535,0.0,0.0,0.0,0.0,0.0,0.0,-1.010915888119316,-0.8861658300153009,-1.0238532507518265,1.5375784740459355,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.17105286366923605, 0.7290098777046095)",-1.3573158886846806,1.0322399171810663
logo_175,15,-0.1542974518584809,-1.467681254223439,0.8979432554193268,-0.9564681909951357,0.8708504861644406,-0.9586104368311865,-0.9257355408999439,-0.06258497128798025,-0.4502900163356927,-0.18208098317656135,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.309497434049747,0.0012600977159884523,1.5281781116226358,0.30776458766552867,1.600159601221955,0.45092630954721535,0.0,0.0,0.0,0.0,0.0,0.0,-1.0960344879083186,-0.8861658300153009,-0.8736126389172272,1.5375784740459362,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.2061012823452631, 0.7290098777046096)",-1.2159496115984978,1.0322399171810668
logo_175,18,0.8365364940722098,-1.3367270427856675,-0.09413602802113433,0.0017093764972587874,0.16857005389907903,-1.1476099818828192,-1.0687269175472718,-0.47978985655610046,-1.0413993146673661,-0.09778918133319993,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.309497434049747,0.0012600977159884523,1.5281781116226358,0.30776458766552867,1.600159601221955,0.45092630954721535,0.0,0.0,0.0,0.0,0.0,0.0,-1.0283544460183265,-0.8861658300153005,0.08843387576698011,1.5375784740459362,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.43052934224683825, 0.7290098777046096)",-0.31072876282846906,1.0322399171810668
logo_175,17,0.43965467127162783,-1.595457530302668,-0.024607265111481143,0.087518338613178,0.2988573197094361,-1.6918996988123558,2.294677079121674,-0.09563617627141498,-0.34580474687181595,-0.2675545985142021,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.309497434049747,0.0012600977159884523,1.5281781116226358,0.30776458766552867,1.600159601221955,0.45092630954721535,0.0,0.0,0.0,0.0,0.0,0.0,-1.0139887617579084,-0.8756542391478689,-0.1954505616426833,1.5375784740459362,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.364304235090752, 0.7290098777046096)",-0.577844861127449,1.0322399171810668
logo_175,20,0.8694384756458089,-0.5714321209591207,0.055738919938500976,-1.1059063739100257,0.8910874197879355,-0.9891129427907889,-0.958696819385296,-0.13164141813556698,-0.5630589794890779,-0.12473340180377808,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.309497434049747,0.0012600977159884523,1.5281781116226358,0.30776458766552867,1.600159601221955,0.45092630954721535,0.0,0.0,0.0,0.0,0.0,0.0,-1.0960344879083193,-0.8861658300153009,0.4216171953689735,1.5375784740459362,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.5082549873882137, 0.7290098777046096)",0.0027742567891778673,1.0322399171810668
logo_175,22,0.11352236923962793,1.1914512347572237,1.8847238407851858,0.00017575021912942976,-0.2833319790315826,0.19093754137003235,0.39217493869438397,2.5167618918534056,-0.8393550446634421,-0.9144839511043011,0,1.0,1.0,-0.004341887701653917,-0.9075643856996285,-0.6938519826070424,0,0,0,1.309497434049747,-1.0488311539273985,1.5281781116226358,-2.2365578010354215,1.600159601221955,-2.1469134106384216,0.0,0.0,0.0,0.0,0.0,0.0,3.2361027677788905,2.4788571964212722,0.3862308811573014,0.382615133265073,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.5, 0.5)",-0.030521876918086194,0.011479403647208066
logo_175,2,-0.25370514986259446,-1.764200252697158,-0.34199045706381903,1.7658741319143962,0.3627030595577755,-0.5275607412037477,-0.2835811633595084,0.6987665925559146,-0.2090227766466513,3.6108268621743647,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.8996010405613148,-0.5699421380867279,-0.659669100323368,0.2874307347052121,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.2560104422062689, 0.48112652869238)",-1.014643179280755,-0.07264489027945945
logo_175,6,0.685703900381559,-1.325868799053686,-1.109576250207821,1.3146318223755424,0.22898884402874825,-0.9851955787404129,-0.7171208385880202,0.32615047079274007,-0.4502322032667394,0.18729523390609404,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.7619363015523861,-0.8898886851141826,0.2033637851724113,0.5007801887981077,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.45734041239659234, 0.5234301505174034)",-0.20258747386470508,0.11591408006395759
logo_175,5,0.356135355086527,-1.4906784586879598,-0.7867458671985653,1.0653340524028132,0.3308100221866355,-1.3735680899131746,1.8549719371513047,-0.2510993386635742,-0.8482748335460325,-0.8912510096562982,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.9209575123495297,-0.8719313840489853,-0.07602175117829094,0.4823956632195702,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.39216481752597315, 0.519784807149577)",-0.4654704098654335,0.09966577407189327
logo_175,4,0.04013602023754271,-1.3603065673210728,-0.6754752934265473,1.8188298518798982,1.5124123224058235,-0.6091530419894899,2.496470319839784,-0.7016188184291039,-1.5534869309463506,0.10373396630275389,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.8995242187203507,0.9649691200347051,-0.28081626408921717,0.4302073325450045,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.3443899599597834, 0.5094367356538102)",-0.6581682264169814,0.053541550610542686
logo_175,3,-0.12284944860799095,-1.498032143941169,-0.5225154162350818,1.8532984526476046,1.5561491407843855,-0.5836860879241274,2.54200746159297,-0.6584532188211867,-1.5137930113187157,0.13194332001121684,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.8996010405613154,0.9649691200347051,-0.46330530116159085,0.4302073325450045,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.30181856666607854, 0.5094367356538102)",-0.8298780954393786,0.053541550610542686
logo_175,7,0.9938902047336848,-0.8612727761803196,-1.3524667609593386,1.9027562719534108,0.4684434764078218,0.21184751188466705,-0.195180745999189,0.49997361994809686,-1.3804758180383836,0.9569913194291834,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.8694868789031116,-0.8806910431051808,0.48002729735298283,0.5070072055263232,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.5218810082373484, 0.5246648635936029)",0.05773422108161624,0.12141753854514166
logo_175,8,1.117241050251227,0.09816091868266291,-1.6893200386751428,2.1179126004901208,2.3123994255418756,0.7181922346462328,-0.22960063211739365,-0.18875333749451126,-1.1147964595772848,1.6286153018252094,0,1.0,1.0,0.4139200037778005,0.7930229705123552,0.9451600599241032,0,0,0,1.309497434049747,-0.5972919157207421,1.5281781116226358,-0.3872698209552187,1.600159601221955,-0.24605507879527264,0.0,0.0,0.0,0.0,0.0,0.0,-0.6690586958259409,0.4834068634204885,1.0303676563052377,-0.12177322172035707,-0.03451875116094775,1,"[1, 0, 14, 15, 18, 17, 20, 22, 2, 6, 5, 4, 3, 7, 8]","(0.6502654648722065, 0.3999882408278456)",0.575567360372901,-0.43430073332868296
logo_176,22,0.09702896194198843,1.237537636689587,1.9249508267343798,-0.0073943245690130275,-0.33344984569711367,0.16444034776145866,0.3993480869918674,2.395432809202637,-0.7638545897131819,-0.8612834212737601,0,1.0,1.0,0.2777417135286758,-0.5994042607484638,-0.9014601746609875,0,0,0,1.750391506678001,-1.095856979544472,2.026406052985913,-2.3088672814354063,2.0573339835033764,-2.771166306284302,0.0,0.0,0.0,0.0,0.0,0.0,3.2361027677788905,2.4788571964212722,0.3862308811573014,0.382615133265073,-0.03451875116094775,1,[22],"(0.5, 0.5)",-0.030521876918086194,0.011479403647208066
logo_177,22,0.11352236923962793,1.1914512347572237,1.8847238407851858,0.00017575021912942976,-0.2833319790315826,0.19093754137003235,0.39217493869438397,2.5167618918534056,-0.8393550446634421,-0.9144839511043011,0,1.0,1.0,0.2777417135286758,-0.5994042607484638,-0.9014601746609875,0,0,0,1.750391506678001,-1.095856979544472,2.026406052985913,-2.3088672814354063,2.0573339835033764,-2.771166306284302,0.0,0.0,0.0,0.0,0.0,0.0,3.2361027677788905,2.4788571964212722,0.3862308811573014,0.382615133265073,-0.03451875116094775,1,"[22, 5]","(0.5, 0.5)",-0.030521876918086194,0.011479403647208066
logo_177,5,0.35912919543863875,-1.0314713597900331,-1.2167812788748469,2.333692835472608,1.620032032763371,0.7302270305591947,-0.0627302623938211,0.09479246405083783,-1.9661721217080832,1.7743457371420037,0,1.0,1.0,0.9683601855063797,1.4321698963369933,1.5461311421855233,0,0,0,1.750391506678001,-0.35029219087766716,2.026406052985913,-0.09965076831945921,2.0573339835033764,0.06744880260146686,0.0,0.0,0.0,0.0,0.0,0.0,-0.9508610379660621,-0.688066305808175,-0.054974320364984876,-0.13044212987502474,-0.03451875116094775,1,"[22, 5]","(0.39707480263713324, 0.39826934159855004)",-0.445666197808698,-0.441962343725558
